Resource,type,scan_errors,license_expression,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance
/folies/JISP.text,,,,libpng,48.87,Libpng License,Libpng License,Permissive,False,libpng,http://www.libpng.org/pub/png/libpng.html,http://libpng.org/pub/png/src/libpng-LICENSE.txt,https://enterprise.dejacode.com/urn/urn:dje:license:libpng,Libpng,https://spdx.org/licenses/Libpng,16,33,libpng.RULE,libpng,[u'libpng'],False,True,False,False,3-seq,221,108,48.87,100.00
/folies/JISP.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/JSON.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/JSON.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/JSON.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/JSON.text,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/JSON.text,,,,json,100.00,JSON License,JSON License,Permissive,False,JSON.org,http://www.json.org/license.html,http://www.json.org/license.html,https://enterprise.dejacode.com/urn/urn:dje:license:json,JSON,https://spdx.org/licenses/JSON,3,9,json.LICENSE,json,[u'json'],True,False,False,False,2-aho,172,172,100.00,100.00
/folies/JSON.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/JSON.url,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/JSON.url,,,,json,33.00,JSON License,JSON License,Permissive,False,JSON.org,http://www.json.org/license.html,http://www.json.org/license.html,https://enterprise.dejacode.com/urn/urn:dje:license:json,JSON,https://spdx.org/licenses/JSON,1,1,json.RULE,json,[u'json'],False,False,True,False,1-hash,6,6,100.00,33.00
/folies/LGPL-2.0+.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0+.fullname,,,lgpl-2.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0+.fullname,,,,lgpl-2.0-plus,44.00,GNU Library General Public License 2.0 or later,LGPL 2.0 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0-plus,LGPL-2.0-or-later,https://spdx.org/licenses/LGPL-2.0-or-later,1,1,lgpl-2.0-plus_2.RULE,lgpl-2.0-plus,[u'lgpl-2.0-plus'],False,False,True,False,1-hash,8,8,100.00,44.00
/folies/LGPL-2.0+.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0+.shortname,,,lgpl-2.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0+.shortname,,,,lgpl-2.0-plus,50.00,GNU Library General Public License 2.0 or later,LGPL 2.0 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0-plus,LGPL-2.0-or-later,https://spdx.org/licenses/LGPL-2.0-or-later,1,1,spdx_license_id_lgpl-2.0+_for_lgpl-2.0-plus.RULE,lgpl-2.0-plus,[u'lgpl-2.0-plus'],False,False,True,False,1-hash,3,3,100.00,50.00
/folies/LGPL-2.0+.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0+.text,,,lgpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0+.text,,,,lgpl-2.0,100.00,GNU Library General Public License 2.0,LGPL 2.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/lgpl-2.0.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0,LGPL-2.0-only,https://spdx.org/licenses/LGPL-2.0-only,1,171,lgpl-2.0.SPDX.RULE,lgpl-2.0,[u'lgpl-2.0'],True,False,False,False,1-hash,4207,4207,100.00,100.00
/folies/LGPL-2.0+.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0+.url,,,lgpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0+.url,,,,lgpl-2.0,66.00,GNU Library General Public License 2.0,LGPL 2.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/lgpl-2.0.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0,LGPL-2.0-only,https://spdx.org/licenses/LGPL-2.0-only,1,1,lgpl-2.0_8.RULE,lgpl-2.0,[u'lgpl-2.0'],False,False,True,False,1-hash,12,12,100.00,66.00
/folies/LGPL-2.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0.fullname,,,lgpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0.fullname,,,,lgpl-2.0,38.00,GNU Library General Public License 2.0,LGPL 2.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/lgpl-2.0.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0,LGPL-2.0-only,https://spdx.org/licenses/LGPL-2.0-only,1,1,lgpl-2.0_11.RULE,lgpl-2.0,[u'lgpl-2.0'],False,False,True,False,1-hash,7,7,100.00,38.00
/folies/LGPL-2.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0.shortname,,,lgpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0.shortname,,,,lgpl-2.0,80.00,GNU Library General Public License 2.0,LGPL 2.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/lgpl-2.0.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0,LGPL-2.0-only,https://spdx.org/licenses/LGPL-2.0-only,1,1,lgpl-2.0_bare_id.RULE,lgpl-2.0,[u'lgpl-2.0'],False,False,False,True,1-hash,3,3,100.00,80.00
/folies/LGPL-2.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0.text,,,lgpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0.text,,,,lgpl-2.0,100.00,GNU Library General Public License 2.0,LGPL 2.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/lgpl-2.0.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0,LGPL-2.0-only,https://spdx.org/licenses/LGPL-2.0-only,1,171,lgpl-2.0.SPDX.RULE,lgpl-2.0,[u'lgpl-2.0'],True,False,False,False,1-hash,4207,4207,100.00,100.00
/folies/LGPL-2.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0.url,,,lgpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.0.url,,,,lgpl-2.0,66.00,GNU Library General Public License 2.0,LGPL 2.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/lgpl-2.0.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0,LGPL-2.0-only,https://spdx.org/licenses/LGPL-2.0-only,1,1,lgpl-2.0_8.RULE,lgpl-2.0,[u'lgpl-2.0'],False,False,True,False,1-hash,12,12,100.00,66.00
/folies/LGPL-2.1+-KDE-exception.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+-KDE-exception.fullname,,,lgpl-2.1-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+-KDE-exception.fullname,,,,lgpl-2.1-plus,16.00,GNU Lesser General Public License 2.1 or later,LGPL 2.1 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1-plus,LGPL-2.1-or-later,https://spdx.org/licenses/LGPL-2.1-or-later,1,1,lgpl-2.1-plus_64.RULE,lgpl-2.1-plus,[u'lgpl-2.1-plus'],False,False,True,False,2-aho,3,3,100.00,16.00
/folies/LGPL-2.1+-KDE-exception.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+-KDE-exception.shortname,,,lgpl-2.1-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+-KDE-exception.shortname,,,,lgpl-2.1-plus,16.00,GNU Lesser General Public License 2.1 or later,LGPL 2.1 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1-plus,LGPL-2.1-or-later,https://spdx.org/licenses/LGPL-2.1-or-later,1,1,lgpl-2.1-plus_64.RULE,lgpl-2.1-plus,[u'lgpl-2.1-plus'],False,False,True,False,2-aho,3,3,100.00,16.00
/folies/LGPL-2.1+-KDE-exception.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+-KDE-exception.text,,,lgpl-2.1-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+-KDE-exception.text,,,lgpl-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+-KDE-exception.text,,,,lgpl-2.1-plus,93.18,GNU Lesser General Public License 2.1 or later,LGPL 2.1 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1-plus,LGPL-2.1-or-later,https://spdx.org/licenses/LGPL-2.1-or-later,1,4,lgpl-2.1-plus_69.RULE,lgpl-2.1-plus,[u'lgpl-2.1-plus'],False,True,False,False,3-seq,44,41,93.18,100.00
/folies/LGPL-2.1+-KDE-exception.text,,,,lgpl-2.1,56.00,GNU Lesser General Public License 2.1,LGPL 2.1,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1-only,https://spdx.org/licenses/LGPL-2.1-only,8,13,lgpl-2.1_65.RULE,lgpl-2.1,[u'lgpl-2.1'],False,True,False,False,3-seq,75,42,56.00,100.00
/folies/LGPL-2.1+.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+.fullname,,,lgpl-2.1-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+.fullname,,,,lgpl-2.1-plus,50.00,GNU Lesser General Public License 2.1 or later,LGPL 2.1 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1-plus,LGPL-2.1-or-later,https://spdx.org/licenses/LGPL-2.1-or-later,1,1,lgpl-2.1-plus_11.RULE,lgpl-2.1-plus,[u'lgpl-2.1-plus'],False,False,True,False,1-hash,9,9,100.00,50.00
/folies/LGPL-2.1+.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+.shortname,,,lgpl-2.1-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+.shortname,,,,lgpl-2.1-plus,16.00,GNU Lesser General Public License 2.1 or later,LGPL 2.1 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1-plus,LGPL-2.1-or-later,https://spdx.org/licenses/LGPL-2.1-or-later,1,1,lgpl-2.1-plus_64.RULE,lgpl-2.1-plus,[u'lgpl-2.1-plus'],False,False,True,False,1-hash,3,3,100.00,16.00
/folies/LGPL-2.1+.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+.text,,,lgpl-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+.text,,,,lgpl-2.1,100.00,GNU Lesser General Public License 2.1,LGPL 2.1,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1-only,https://spdx.org/licenses/LGPL-2.1-only,1,175,lgpl-2.1.SPDX.RULE,lgpl-2.1,[u'lgpl-2.1'],True,False,False,False,1-hash,4409,4409,100.00,100.00
/folies/LGPL-2.1+.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+.url,,,lgpl-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1+.url,,,,lgpl-2.1,66.00,GNU Lesser General Public License 2.1,LGPL 2.1,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1-only,https://spdx.org/licenses/LGPL-2.1-only,1,1,lgpl-2.1_14.RULE,lgpl-2.1,[u'lgpl-2.1'],False,False,True,False,1-hash,12,12,100.00,66.00
/folies/LGPL-2.1.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1.fullname,,,lgpl-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1.fullname,,,,lgpl-2.1,44.00,GNU Lesser General Public License 2.1,LGPL 2.1,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1-only,https://spdx.org/licenses/LGPL-2.1-only,1,1,lgpl-2.1_84.RULE,lgpl-2.1,[u'lgpl-2.1'],False,False,True,False,1-hash,8,8,100.00,44.00
/folies/LGPL-2.1.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1.shortname,,,lgpl-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1.shortname,,,,lgpl-2.1,16.00,GNU Lesser General Public License 2.1,LGPL 2.1,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1-only,https://spdx.org/licenses/LGPL-2.1-only,1,1,lgpl-2.1_85.RULE,lgpl-2.1,[u'lgpl-2.1'],False,False,True,False,1-hash,3,3,100.00,16.00
/folies/LGPL-2.1.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1.text,,,lgpl-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1.text,,,,lgpl-2.1,100.00,GNU Lesser General Public License 2.1,LGPL 2.1,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1-only,https://spdx.org/licenses/LGPL-2.1-only,1,175,lgpl-2.1.SPDX.RULE,lgpl-2.1,[u'lgpl-2.1'],True,False,False,False,1-hash,4409,4409,100.00,100.00
/folies/LGPL-2.1.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1.url,,,lgpl-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-2.1.url,,,,lgpl-2.1,66.00,GNU Lesser General Public License 2.1,LGPL 2.1,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-2.1.html,http://www.gnu.org/licenses/lgpl-2.1.txt,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.1,LGPL-2.1-only,https://spdx.org/licenses/LGPL-2.1-only,1,1,lgpl-2.1_14.RULE,lgpl-2.1,[u'lgpl-2.1'],False,False,True,False,1-hash,12,12,100.00,66.00
/folies/LGPL-3.0+.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0+.fullname,,,lgpl-3.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0+.fullname,,,,lgpl-3.0-plus,50.00,GNU Lesser General Public License 3.0 or later,LGPL 3.0 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-3.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-3.0-plus,LGPL-3.0-or-later,https://spdx.org/licenses/LGPL-3.0-or-later,1,1,lgpl-3.0-plus_1.RULE,lgpl-3.0-plus,[u'lgpl-3.0-plus'],False,False,True,False,1-hash,9,9,100.00,50.00
/folies/LGPL-3.0+.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0+.shortname,,,lgpl-3.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0+.shortname,,,,lgpl-3.0-plus,16.00,GNU Lesser General Public License 3.0 or later,LGPL 3.0 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-3.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-3.0-plus,LGPL-3.0-or-later,https://spdx.org/licenses/LGPL-3.0-or-later,1,1,lgpl-3.0-plus_23.RULE,lgpl-3.0-plus,[u'lgpl-3.0-plus'],False,False,True,False,1-hash,3,3,100.00,16.00
/folies/LGPL-3.0+.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0+.text,,,lgpl-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0+.text,,,,lgpl-3.0,100.00,GNU Lesser General Public License 3.0,LGPL 3.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-3.0.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-3.0,LGPL-3.0-only,https://spdx.org/licenses/LGPL-3.0-only,1,165,lgpl-3.0.LICENSE,lgpl-3.0,[u'lgpl-3.0'],True,False,False,False,1-hash,1241,1241,100.00,100.00
/folies/LGPL-3.0+.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0+.url,,,lgpl-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0+.url,,,,lgpl-3.0,55.00,GNU Lesser General Public License 3.0,LGPL 3.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-3.0.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-3.0,LGPL-3.0-only,https://spdx.org/licenses/LGPL-3.0-only,1,1,lgpl-3.0_9.RULE,lgpl-3.0,[u'lgpl-3.0'],False,False,True,False,1-hash,10,10,100.00,55.00
/folies/LGPL-3.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0.fullname,,,lgpl-2.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0.fullname,,,,lgpl-2.0-plus,16.67,GNU Library General Public License 2.0 or later,LGPL 2.0 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0-plus,LGPL-2.0-or-later,https://spdx.org/licenses/LGPL-2.0-or-later,1,1,lgpl-2.0-plus.RULE,lgpl-2.0-plus,[u'lgpl-2.0-plus'],False,True,False,False,3-seq,30,5,16.67,100.00
/folies/LGPL-3.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0.shortname,,,lgpl-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0.shortname,,,,lgpl-3.0,16.00,GNU Lesser General Public License 3.0,LGPL 3.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-3.0.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-3.0,LGPL-3.0-only,https://spdx.org/licenses/LGPL-3.0-only,1,1,lgpl-3.0_26.RULE,lgpl-3.0,[u'lgpl-3.0'],False,False,True,False,1-hash,3,3,100.00,16.00
/folies/LGPL-3.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0.text,,,lgpl-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0.text,,,,lgpl-3.0,100.00,GNU Lesser General Public License 3.0,LGPL 3.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-3.0.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-3.0,LGPL-3.0-only,https://spdx.org/licenses/LGPL-3.0-only,1,165,lgpl-3.0.LICENSE,lgpl-3.0,[u'lgpl-3.0'],True,False,False,False,1-hash,1241,1241,100.00,100.00
/folies/LGPL-3.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0.url,,,lgpl-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL-3.0.url,,,,lgpl-3.0,50.00,GNU Lesser General Public License 3.0,LGPL 3.0,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/lgpl-3.0.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-3.0,LGPL-3.0-only,https://spdx.org/licenses/LGPL-3.0-only,1,1,lgpl-3.0.RULE,lgpl-3.0,[u'lgpl-3.0'],False,False,True,False,1-hash,9,9,100.00,50.00
/folies/LGPL.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL.fullname,,,lgpl-2.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL.fullname,,,,lgpl-2.0-plus,16.67,GNU Library General Public License 2.0 or later,LGPL 2.0 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0-plus,LGPL-2.0-or-later,https://spdx.org/licenses/LGPL-2.0-or-later,1,1,lgpl-2.0-plus.RULE,lgpl-2.0-plus,[u'lgpl-2.0-plus'],False,True,False,False,3-seq,30,5,16.67,100.00
/folies/LGPL.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL.shortname,,,lgpl-2.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL.shortname,,,,lgpl-2.0-plus,5.00,GNU Library General Public License 2.0 or later,LGPL 2.0 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0-plus,LGPL-2.0-or-later,https://spdx.org/licenses/LGPL-2.0-or-later,1,1,lgpl_bare_single_word.RULE,lgpl-2.0-plus,[u'lgpl-2.0-plus'],False,False,True,False,1-hash,1,1,100.00,5.00
/folies/LGPL.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL.text,,,lgpl-2.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL.text,,,lgpl-2.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LGPL.text,,,,lgpl-2.0-plus,5.00,GNU Library General Public License 2.0 or later,LGPL 2.0 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0-plus,LGPL-2.0-or-later,https://spdx.org/licenses/LGPL-2.0-or-later,1,1,lgpl_bare_single_word.RULE,lgpl-2.0-plus,[u'lgpl-2.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/LGPL.text,,,,lgpl-2.0-plus,5.00,GNU Library General Public License 2.0 or later,LGPL 2.0 or later,Copyleft Limited,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/lgpl-2.0.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:lgpl-2.0-plus,LGPL-2.0-or-later,https://spdx.org/licenses/LGPL-2.0-or-later,1,1,lgpl_bare_single_word.RULE,lgpl-2.0-plus,[u'lgpl-2.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/LIBGCJ.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LIBGCJ.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LIBGCJ.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LIBGCJ.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LIBGCJ.text,,,classpath-exception-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LIBGCJ.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LIBGCJ.text,,,gpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/LIBGCJ.text,,,,gpl-1.0-plus,100.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,3,4,gpl-1.0-plus_521_1.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,True,False,False,2-aho,11,11,100.00,100.00
